Fréquence (Hz)	Niveau (dB)
240,478516	-44,807915
240,722656	-47,916656
240,966797	-51,374744
241,210938	-47,180309
241,455078	-48,142143
241,699219	-53,107056
241,943359	-57,178185
242,187500	-46,310165
242,431641	-45,647587
242,675781	-46,940273
242,919922	-48,013180
243,164063	-51,108978
243,408203	-48,255424
243,652344	-46,779797
243,896484	-48,614746
244,140625	-51,070400
244,384766	-56,553905
244,628906	-50,976612
244,873047	-46,424347
245,117188	-44,440983
245,361328	-53,039417
245,605469	-47,084682
245,849609	-57,555702
246,093750	-46,967823
246,337891	-45,535706
246,582031	-44,891872
246,826172	-48,683670
247,070313	-51,262669
247,314453	-53,442898
247,558594	-50,024174
247,802734	-48,685047
248,046875	-46,988140
248,291016	-50,082520
248,535156	-48,917618
248,779297	-50,779728
249,023438	-51,964207
249,267578	-51,142212
249,511719	-48,859047
249,755859	-45,752457
250,000000	-45,847553
250,244141	-50,134281
250,488281	-51,248508
250,732422	-49,417812
250,976563	-45,636509
251,220703	-45,278873
251,464844	-48,794891
251,708984	-50,057323
251,953125	-43,455666
252,197266	-46,707989
252,441406	-57,747433
252,685547	-51,629757
252,929688	-49,201672
253,173828	-52,528725
253,417969	-58,610645
253,662109	-51,706520
253,906250	-48,834373
254,150391	-45,217640
254,394531	-46,741241
254,638672	-50,080902
254,882813	-50,447868
255,126953	-53,001808
255,371094	-49,823124
255,615234	-48,055389
255,859375	-48,266239
256,103516	-49,767113
256,347656	-48,266605
256,591797	-49,976646
256,835938	-57,948673
257,080078	-48,615826
257,324219	-47,427193
257,568359	-50,197975
257,812500	-52,204411
258,056641	-52,590771
258,300781	-51,643379
258,544922	-49,486748
258,789063	-47,639732
259,033203	-45,357647
259,277344	-48,056263
259,521484	-48,169704
259,765625	-50,210171
260,009766	-50,021286
260,253906	-48,820328
260,498047	-44,795902
260,742188	-43,993729
260,986328	-48,985809
261,230469	-53,051720
261,474609	-49,173508
261,718750	-55,836472
261,962891	-50,840038
262,207031	-49,194756
262,451172	-49,952400
262,695313	-53,816135
262,939453	-53,102840
263,183594	-51,766422
263,427734	-45,330032
263,671875	-54,629742
263,916016	-46,202286
264,160156	-49,285801
264,404297	-52,476200
264,648438	-45,633884
264,892578	-46,782963
265,136719	-45,585350
265,380859	-49,370564
265,625000	-51,977081
265,869141	-51,402882
266,113281	-49,114700
266,357422	-52,202286
266,601563	-55,187611
