Fréquence (Hz)	Niveau (dB)
236,328125	-40,053829
236,572266	-44,477005
236,816406	-42,316902
237,060547	-44,261917
237,304688	-44,009102
237,548828	-43,377323
237,792969	-45,362057
238,037109	-46,181286
238,281250	-48,019009
238,525391	-46,190918
238,769531	-45,990749
239,013672	-51,722950
239,257813	-46,209549
239,501953	-47,944397
239,746094	-56,774612
239,990234	-47,431358
240,234375	-44,870800
240,478516	-41,524971
240,722656	-45,980934
240,966797	-52,649754
241,210938	-48,833298
241,455078	-47,176098
241,699219	-48,622696
241,943359	-43,204918
242,187500	-42,513714
242,431641	-50,202423
242,675781	-42,694355
242,919922	-45,323994
243,164063	-62,855225
243,408203	-44,133724
243,652344	-46,233833
243,896484	-58,412613
244,140625	-48,507832
244,384766	-43,293179
244,628906	-42,896976
244,873047	-46,587482
245,117188	-42,923527
245,361328	-44,882809
245,605469	-47,243027
245,849609	-45,132298
246,093750	-45,136440
246,337891	-52,160919
246,582031	-46,591576
246,826172	-45,484421
247,070313	-46,162952
247,314453	-47,910671
247,558594	-42,803593
247,802734	-42,550480
248,046875	-41,222256
248,291016	-40,520702
248,535156	-38,141056
248,779297	-40,509220
249,023438	-49,099545
249,267578	-46,507889
249,511719	-42,069763
249,755859	-42,462494
250,000000	-46,564495
250,244141	-47,916504
250,488281	-44,322319
250,732422	-44,087200
250,976563	-46,766006
251,220703	-54,152916
251,464844	-46,958458
251,708984	-47,828903
251,953125	-46,142284
252,197266	-43,451439
252,441406	-46,822544
252,685547	-44,698280
252,929688	-49,019753
253,173828	-51,869377
253,417969	-51,805393
253,662109	-44,382717
253,906250	-41,937469
254,150391	-42,453136
254,394531	-43,805138
254,638672	-48,464062
254,882813	-53,935928
255,126953	-48,108860
255,371094	-48,986061
255,615234	-51,697506
255,859375	-45,411697
256,103516	-45,703716
256,347656	-49,799255
256,591797	-43,611126
256,835938	-43,758179
257,080078	-47,703712
257,324219	-47,641205
257,568359	-49,453949
257,812500	-56,355743
258,056641	-46,264454
258,300781	-45,451283
258,544922	-44,911190
258,789063	-46,022282
259,033203	-52,962147
259,277344	-53,492565
259,521484	-51,047287
259,765625	-47,710293
260,009766	-46,831642
260,253906	-53,462936
260,498047	-45,185341
260,742188	-45,972397
260,986328	-45,361988
261,230469	-48,251350
261,474609	-47,029793
261,718750	-46,190945
261,962891	-44,832619
262,207031	-43,694496
262,451172	-45,073597
262,695313	-46,496937
262,939453	-49,760941
263,183594	-51,061470
263,427734	-46,563309
263,671875	-47,088318
263,916016	-50,833485
264,160156	-50,951321
264,404297	-47,403011
264,648438	-40,573326
264,892578	-42,956215
265,136719	-42,205639
265,380859	-39,544937
265,625000	-46,788036
265,869141	-45,555077
266,113281	-43,077629
266,357422	-41,112526
266,601563	-42,682083
266,845703	-56,744026
267,089844	-43,928833
267,333984	-45,125927
267,578125	-47,848930
267,822266	-49,707043
268,066406	-45,002487
268,310547	-40,969963
268,554688	-42,073349
268,798828	-43,375668
269,042969	-46,162872
269,287109	-49,102940
269,531250	-49,065094
269,775391	-48,197124
270,019531	-46,359383
270,263672	-45,693077
270,507813	-47,862728
270,751953	-44,117764
270,996094	-44,993263
271,240234	-43,310928
271,484375	-47,333981
271,728516	-57,609394
271,972656	-47,267914
272,216797	-46,866089
272,460938	-45,404510
272,705078	-43,186680
272,949219	-46,157230
273,193359	-44,867844
273,437500	-43,055210
273,681641	-55,090202
273,925781	-46,029915
274,169922	-44,299000
274,414063	-43,944595
274,658203	-41,844711
274,902344	-43,400936
275,146484	-43,946743
275,390625	-44,174755
275,634766	-47,758278
275,878906	-50,046810
276,123047	-46,197830
276,367188	-44,004181
276,611328	-43,242325
276,855469	-42,467625
277,099609	-45,676544
277,343750	-44,095860
277,587891	-45,046677
277,832031	-51,457054
278,076172	-45,086533
278,320313	-42,216957
278,564453	-40,993263
278,808594	-45,694099
279,052734	-55,198647
279,296875	-42,435059
279,541016	-38,727440
279,785156	-40,557705
280,029297	-42,987431
280,273438	-46,692390
280,517578	-54,436314
280,761719	-48,669292
281,005859	-45,418877
281,250000	-44,126717
281,494141	-48,163383
281,738281	-49,662956
281,982422	-47,908447
282,226563	-46,433010
282,470703	-45,061436
282,714844	-43,342152
282,958984	-45,820339
283,203125	-44,157455
283,447266	-44,393837
283,691406	-43,843636
283,935547	-46,799580
284,179688	-49,554733
284,423828	-43,230839
284,667969	-42,116486
284,912109	-49,995312
285,156250	-45,992096
285,400391	-47,275070
285,644531	-46,426304
285,888672	-47,892246
286,132813	-46,907349
286,376953	-46,042038
286,621094	-48,744247
286,865234	-46,190441
287,109375	-47,781582
287,353516	-45,476578
287,597656	-48,379059
287,841797	-49,342491
288,085938	-48,077835
288,330078	-46,190308
288,574219	-47,261707
288,818359	-46,391727
289,062500	-43,498272
289,306641	-42,126732
289,550781	-42,104080
289,794922	-43,217499
290,039063	-56,559074
290,283203	-43,133659
290,527344	-42,644859
290,771484	-43,748066
291,015625	-41,297241
291,259766	-39,040962
291,503906	-44,751846
291,748047	-40,258904
291,992188	-41,979630
292,236328	-46,426918
292,480469	-42,897621
292,724609	-40,192791
292,968750	-39,165314
293,212891	-42,449345
293,457031	-44,184151
293,701172	-44,391109
293,945313	-47,125797
294,189453	-45,288765
294,433594	-44,160892
294,677734	-40,646473
294,921875	-38,800320
295,166016	-40,048119
295,410156	-39,771275
295,654297	-39,539597
295,898438	-38,015892
296,142578	-39,605507
296,386719	-43,047939
296,630859	-48,147854
296,875000	-51,469772
297,119141	-43,593967
297,363281	-41,778278
297,607422	-42,532135
297,851563	-43,115814
298,095703	-40,517719
298,339844	-38,211750
298,583984	-43,155716
298,828125	-46,212017
299,072266	-42,648483
299,316406	-41,885555
299,560547	-42,935909
299,804688	-44,591759
300,048828	-44,930313
300,292969	-43,110077
300,537109	-43,498314
300,781250	-41,707825
301,025391	-37,684147
301,269531	-39,533390
301,513672	-46,507713
301,757813	-41,716785
302,001953	-41,230354
302,246094	-39,478905
302,490234	-40,368523
302,734375	-39,710579
302,978516	-46,467823
303,222656	-42,295628
303,466797	-40,396984
303,710938	-41,707531
303,955078	-49,540047
304,199219	-41,598518
304,443359	-39,155365
304,687500	-37,807766
304,931641	-39,013271
305,175781	-41,594967
305,419922	-40,749207
305,664063	-43,725315
305,908203	-47,075352
306,152344	-48,885693
306,396484	-44,141052
306,640625	-43,433681
306,884766	-43,355869
307,128906	-43,617393
307,373047	-43,459442
307,617188	-37,194801
307,861328	-37,331116
