Fréquence (Hz)	Niveau (dB)
2462,860107	-50,054665
2465,551758	-49,686024
2468,243408	-48,816036
2470,935059	-48,474628
2473,626709	-49,491009
2476,318359	-49,760468
2479,010010	-50,011120
2481,701660	-50,071205
2484,393311	-49,317093
2487,084961	-49,908443
2489,776611	-49,800747
2492,468262	-50,469410
2495,159912	-49,707085
2497,851563	-49,239891
2500,543213	-48,664021
2503,234863	-49,150177
2505,926514	-49,120823
2508,618164	-49,876839
2511,309814	-49,662518
2514,001465	-50,473152
2516,693115	-50,256027
2519,384766	-49,138218
2522,076416	-50,155109
2524,768066	-50,204723
2527,459717	-49,867290
2530,151367	-49,425011
2532,843018	-48,771660
2535,534668	-48,747406
2538,226318	-49,383347
2540,917969	-50,459057
2543,609619	-50,005306
2546,301270	-50,587406
2548,992920	-50,381081
2551,684570	-50,771870
2554,376221	-49,518600
2557,067871	-49,523952
2559,759521	-49,469475
2562,451172	-50,559685
2565,142822	-49,931271
2567,834473	-49,749355
2570,526123	-50,246742
2573,217773	-50,471172
2575,909424	-50,532318
2578,601074	-49,845444
2581,292725	-49,391964
2583,984375	-51,172688
2586,676025	-51,347912
2589,367676	-50,153198
2592,059326	-50,536556
2594,750977	-49,876602
2597,442627	-50,281006
2600,134277	-49,874264
2602,825928	-50,615669
2605,517578	-49,672279
2608,209229	-50,019939
2610,900879	-49,690533
2613,592529	-49,084682
2616,284180	-50,245159
2618,975830	-49,979935
2621,667480	-51,225422
2624,359131	-49,882164
2627,050781	-48,323025
2629,742432	-49,340107
2632,434082	-49,387428
2635,125732	-50,450130
2637,817383	-43,330574
2640,509033	-37,989132
2643,200684	-41,903130
2645,892334	-48,176140
2648,583984	-48,380737
2651,275635	-48,393127
2653,967285	-48,407898
2656,658936	-49,718048
2659,350586	-49,087006
2662,042236	-49,052422
2664,733887	-49,762421
2667,425537	-50,128819
2670,117188	-49,176750
2672,808838	-49,815697
2675,500488	-49,723011
2678,192139	-48,942223
2680,883789	-49,729767
2683,575439	-48,963764
2686,267090	-49,621891
2688,958740	-49,323307
2691,650391	-49,303963
2694,342041	-49,710545
2697,033691	-49,780632
2699,725342	-50,232761
2702,416992	-50,217785
2705,108643	-50,387299
2707,800293	-51,226006
2710,491943	-53,390957
2713,183594	-50,484547
2715,875244	-49,872467
2718,566895	-49,514015
2721,258545	-49,632515
2723,950195	-50,955498
2726,641846	-49,938808
2729,333496	-49,938572
2732,025146	-50,636353
2734,716797	-49,968380
2737,408447	-49,363235
2740,100098	-49,591236
2742,791748	-50,075798
2745,483398	-49,612370
2748,175049	-50,113052
2750,866699	-52,553497
2753,558350	-51,849972
2756,250000	-50,305496
2758,941650	-50,938622
2761,633301	-50,756405
2764,324951	-49,457455
2767,016602	-50,002964
2769,708252	-50,841827
2772,399902	-51,698711
2775,091553	-50,096138
2777,783203	-49,401875
2780,474854	-50,323288
2783,166504	-50,630173
2785,858154	-50,621826
2788,549805	-49,249264
2791,241455	-50,298519
2793,933105	-51,060703
2796,624756	-50,028271
2799,316406	-50,625237
2802,008057	-50,726685
2804,699707	-49,971069
2807,391357	-50,115738
2810,083008	-50,502808
2812,774658	-49,455772
2815,466309	-49,626312
2818,157959	-48,885746
2820,849609	-48,516850
2823,541260	-48,303970
2826,232910	-49,774624
2828,924561	-50,427402
2831,616211	-49,539886
2834,307861	-49,237675
2836,999512	-49,345188
2839,691162	-50,181866
2842,382813	-51,022587
2845,074463	-50,366882
2847,766113	-50,738094
2850,457764	-50,879734
2853,149414	-51,321732
2855,841064	-50,211765
2858,532715	-49,908928
2861,224365	-49,842838
2863,916016	-51,077869
2866,607666	-49,938305
2869,299316	-49,781055
2871,990967	-49,914627
2874,682617	-50,513435
2877,374268	-51,077045
2880,065918	-50,292080
2882,757568	-51,157085
2885,449219	-50,767952
2888,140869	-51,004585
2890,832520	-51,420387
2893,524170	-50,870872
2896,215820	-49,265556
2898,907471	-49,314121
2901,599121	-49,776695
2904,290771	-50,249535
2906,982422	-51,343037
2909,674072	-50,352650
2912,365723	-50,241581
2915,057373	-49,793892
2917,749023	-49,393158
2920,440674	-49,094353
2923,132324	-50,347534
2925,823975	-51,161999
2928,515625	-50,685699
2931,207275	-50,580849
2933,898926	-49,762867
2936,590576	-50,003990
2939,282227	-50,340950
2941,973877	-49,056271
2944,665527	-48,759407
2947,357178	-49,596592
2950,048828	-50,063774
2952,740479	-50,109035
2955,432129	-50,156044
2958,123779	-50,227905
2960,815430	-50,567272
2963,507080	-50,679268
2966,198730	-51,118217
2968,890381	-51,544209
2971,582031	-50,709030
2974,273682	-49,573296
2976,965332	-50,572239
2979,656982	-51,358368
2982,348633	-51,202663
2985,040283	-50,626194
2987,731934	-51,777405
2990,423584	-49,745281
2993,115234	-51,298252
2995,806885	-50,431408
2998,498535	-45,652576
3001,190186	-45,245735
3003,881836	-48,900040
3006,573486	-50,171665
3009,265137	-49,813560
3011,956787	-49,527496
3014,648438	-50,014835
3017,340088	-49,898979
3020,031738	-49,677250
3022,723389	-49,596680
3025,415039	-48,802872
3028,106689	-50,371738
3030,798340	-52,064022
3033,489990	-50,822647
3036,181641	-50,262459
3038,873291	-50,338497
3041,564941	-50,293606
3044,256592	-50,659698
3046,948242	-49,803104
3049,639893	-49,552326
